Htno,Subcode,Subname,Internals,Grade,Credits
21B81A5455,R2031422,OPERATING SYSTEMS,26,B,3.0
21B81A5455,R2031423,MACHINE LEARNING,24,C,3.0
21B81A5455,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5455,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5455,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,D,3.0
21B81A5455,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5456,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,24,C,3.0
21B81A5456,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5456,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5456,R2031421,COMPILER DESIGN,27,B,3.0
21B81A5456,R2031422,OPERATING SYSTEMS,27,C,3.0
21B81A5456,R2031423,MACHINE LEARNING,26,B,3.0
21B81A5456,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5456,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5456,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,27,C,3.0
21B81A5456,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5457,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,25,A,3.0
21B81A5457,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A5457,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5457,R2031421,COMPILER DESIGN,27,C,3.0
21B81A5457,R2031422,OPERATING SYSTEMS,26,C,3.0
21B81A5457,R2031423,MACHINE LEARNING,29,A,3.0
21B81A5457,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5457,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5457,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,28,C,3.0
21B81A5457,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5458,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,9,F,0.0
21B81A5458,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5458,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5458,R2031421,COMPILER DESIGN,16,F,0.0
21B81A5458,R2031422,OPERATING SYSTEMS,17,D,3.0
21B81A5458,R2031423,MACHINE LEARNING,12,E,3.0
21B81A5458,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5458,R2031425,MACHINE LEARNING LAB,5,D,1.5
21B81A5458,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,E,3.0
21B81A5458,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5459,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,7,F,0.0
21B81A5459,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5459,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A5459,R2031421,COMPILER DESIGN,12,F,0.0
21B81A5459,R2031422,OPERATING SYSTEMS,10,F,0.0
21B81A5459,R2031423,MACHINE LEARNING,13,ABSENT,0.0
21B81A5459,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,11,A,1.5
21B81A5459,R2031425,MACHINE LEARNING LAB,5,ABSENT,0.0
21B81A5459,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,13,F,0.0
21B81A5459,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,ABSENT,0.0
21B81A5460,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,B,3.0
21B81A5460,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5460,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5460,R2031421,COMPILER DESIGN,26,C,3.0
21B81A5460,R2031422,OPERATING SYSTEMS,26,D,3.0
21B81A5460,R2031423,MACHINE LEARNING,25,C,3.0
21B81A5460,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,11,A,1.5
21B81A5460,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5460,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,25,C,3.0
21B81A5460,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5461,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,D,3.0
21B81A5461,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5461,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5461,R2031421,COMPILER DESIGN,25,C,3.0
21B81A5461,R2031422,OPERATING SYSTEMS,28,C,3.0
21B81A5461,R2031423,MACHINE LEARNING,26,C,3.0
21B81A5461,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5461,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5461,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,D,3.0
21B81A5461,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5462,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,18,F,0.0
21B81A5462,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5462,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5462,R2031421,COMPILER DESIGN,21,F,0.0
21B81A5462,R2031422,OPERATING SYSTEMS,21,D,3.0
21B81A5462,R2031423,MACHINE LEARNING,17,E,3.0
21B81A5462,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5462,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5462,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,E,3.0
21B81A5462,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5463,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,B,3.0
21B81A5463,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A5463,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A5463,R2031421,COMPILER DESIGN,21,B,3.0
21B81A5463,R2031422,OPERATING SYSTEMS,23,A,3.0
21B81A5463,R2031423,MACHINE LEARNING,23,B,3.0
21B81A5463,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5463,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5463,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,25,B,3.0
21B81A5463,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5464,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,16,E,3.0
21B81A5464,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A5464,R2031058,EMPLOYABILITY SKILLS-I,22,COMPLE,0.0
21B81A5464,R2031421,COMPILER DESIGN,22,C,3.0
21B81A5464,R2031422,OPERATING SYSTEMS,18,F,0.0
21B81A5464,R2031423,MACHINE LEARNING,18,D,3.0
21B81A5464,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5464,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5464,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,E,3.0
21B81A5464,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5465,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,C,3.0
21B81A5465,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A5465,R2031058,EMPLOYABILITY SKILLS-I,22,COMPLE,0.0
21B81A5465,R2031421,COMPILER DESIGN,28,B,3.0
21B81A5465,R2031422,OPERATING SYSTEMS,30,B,3.0
21B81A5465,R2031423,MACHINE LEARNING,25,B,3.0
21B81A5465,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5465,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5465,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,27,C,3.0
21B81A5465,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5466,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,F,0.0
21B81A5466,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A5466,R2031058,EMPLOYABILITY SKILLS-I,17,COMPLE,0.0
21B81A5466,R2031421,COMPILER DESIGN,26,B,3.0
21B81A5466,R2031422,OPERATING SYSTEMS,24,D,3.0
21B81A5466,R2031423,MACHINE LEARNING,19,D,3.0
21B81A5466,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A,1.5
21B81A5466,R2031425,MACHINE LEARNING LAB,9,C,1.5
21B81A5466,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,25,D,3.0
21B81A5466,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B85A0103,R2031011,STRUCTURAL ANALYSIS,18,E,3.0
21B85A0109,R2031011,STRUCTURAL ANALYSIS,13,E,3.0
21B85A0109,R2031013,GEOTECHNICAL ENGINEERING-1,19,E,3.0
21B85A0114,R2031011,STRUCTURAL ANALYSIS,13,F,0.0
21B85A0115,R2031011,STRUCTURAL ANALYSIS,12,F,0.0
21B85A0203,R2031022,POWER ELECTRONICS,17,F,0.0
21B85A0204,R2031021,POWER SYSTEMS-II,22,F,0.0
21B85A0204,R2031022,POWER ELECTRONICS,17,E,3.0
21B85A0204,R2031023,CONTROL SYSTEMS,19,F,0.0
21B85A0214,R2031022,POWER ELECTRONICS,19,D,3.0
21B85A0219,R2031022,POWER ELECTRONICS,15,E,3.0
21B85A0219,R2031023,CONTROL SYSTEMS,13,F,0.0
21B85A0219,R203102B,UTILIZATION OF ELECTRICAL ENERGY,20,F,0.0
21B85A0219,R203103G,SUSTAINABLE ENERGY TECHNOLOGIES,19,F,0.0
21B85A0224,R2031022,POWER ELECTRONICS,22,D,3.0
21B85A0224,R2031023,CONTROL SYSTEMS,19,F,0.0
21B85A0224,R203102B,UTILIZATION OF ELECTRICAL ENERGY,20,F,0.0
21B85A0224,R203103G,SUSTAINABLE ENERGY TECHNOLOGIES,24,D,3.0
21B85A0226,R2031022,POWER ELECTRONICS,23,D,3.0
21B85A0228,R2031021,POWER SYSTEMS-II,22,C,3.0
21B85A0234,R2031022,POWER ELECTRONICS,18,E,3.0
21B85A0234,R2031023,CONTROL SYSTEMS,15,E,3.0
21B85A0237,R2031022,POWER ELECTRONICS,17,F,0.0
21B85A0237,R2031023,CONTROL SYSTEMS,17,F,0.0
21B85A0237,R203102B,UTILIZATION OF ELECTRICAL ENERGY,18,E,3.0
21B85A0237,R203103G,SUSTAINABLE ENERGY TECHNOLOGIES,22,F,0.0
21B85A0240,R203102B,UTILIZATION OF ELECTRICAL ENERGY,28,C,3.0
21B85A0315,R2031031,THERMAL ENGINEERING-II,22,D,3.0
21B85A0317,R2031031,THERMAL ENGINEERING-II,20,D,3.0
21B85A0317,R2031032,DESIGN OF MACHINE MEMBERS-I,16,F,0.0
21B85A0321,R203103H,OPERATIONS RESEARCH,15,F,0.0
21B85A0324,R203103H,OPERATIONS RESEARCH,12,F,0.0
21B85A0330,R2031031,THERMAL ENGINEERING-II,22,F,0.0
21B85A0330,R2031032,DESIGN OF MACHINE MEMBERS-I,19,F,0.0
21B85A0409,R203105H,DATA BASE MANAGEMENT SYSTEMS,24,D,3.0
21B85A0501,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,19,F,0.0
21B85A0501,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,F,0.0
21B85A0501,R2031053,DATA WAREHOUSING AND DATA MINING,26,F,0.0
21B85A1209,R2031121,DATA MINING TECHNIQUES,26,D,3.0
21B85A1210,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,23,F,0.0
21B85A1211,R2031121,DATA MINING TECHNIQUES,26,F,0.0
22B85A0101,R2031011,STRUCTURAL ANALYSIS,13,E,3.0
22B85A0101,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,18,D,3.0
22B85A0101,R2031013,GEOTECHNICAL ENGINEERING-1,17,E,3.0
22B85A0101,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
22B85A0101,R2031015,GEOTECHNICAL ENGINEERING LAB,7,C,1.5
22B85A0101,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0101,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,20,COMPLE,0.0
22B85A0101,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0101,R203101B,REMOTE SENSING AND GIS,15,E,3.0
22B85A0101,R203102F,RENEWABLE ENERGY SOURCES,22,F,0.0
22B85A0102,R2031011,STRUCTURAL ANALYSIS,14,E,3.0
22B85A0102,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,27,B,3.0
22B85A0102,R2031013,GEOTECHNICAL ENGINEERING-1,18,D,3.0
22B85A0102,R2031014,LAB SURVEY CAMP (FIELD WORK),12,A,1.5
22B85A0102,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
22B85A0102,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0102,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,22,COMPLE,0.0
22B85A0102,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A+,1.5
22B85A0102,R203101B,REMOTE SENSING AND GIS,20,D,3.0
22B85A0102,R203102F,RENEWABLE ENERGY SOURCES,19,F,0.0
22B85A0103,R2031011,STRUCTURAL ANALYSIS,19,D,3.0
22B85A0103,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,28,D,3.0
22B85A0103,R2031013,GEOTECHNICAL ENGINEERING-1,21,D,3.0
22B85A0103,R2031014,LAB SURVEY CAMP (FIELD WORK),10,B,1.5
22B85A0103,R2031015,GEOTECHNICAL ENGINEERING LAB,8,C,1.5
22B85A0103,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0103,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,24,COMPLE,0.0
22B85A0103,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0103,R203101B,REMOTE SENSING AND GIS,17,D,3.0
22B85A0103,R203102F,RENEWABLE ENERGY SOURCES,20,D,3.0
22B85A0104,R2031011,STRUCTURAL ANALYSIS,16,C,3.0
22B85A0104,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,25,C,3.0
22B85A0104,R2031013,GEOTECHNICAL ENGINEERING-1,20,D,3.0
22B85A0104,R2031014,LAB SURVEY CAMP (FIELD WORK),13,A,1.5
22B85A0104,R2031015,GEOTECHNICAL ENGINEERING LAB,12,A,1.5
22B85A0104,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0104,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
22B85A0104,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0104,R203101B,REMOTE SENSING AND GIS,17,D,3.0
22B85A0104,R203102F,RENEWABLE ENERGY SOURCES,20,D,3.0
22B85A0105,R2031011,STRUCTURAL ANALYSIS,18,C,3.0
22B85A0105,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,24,A,3.0
22B85A0105,R2031013,GEOTECHNICAL ENGINEERING-1,18,C,3.0
22B85A0105,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
22B85A0105,R2031015,GEOTECHNICAL ENGINEERING LAB,12,A,1.5
22B85A0105,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0105,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
22B85A0105,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0105,R203101B,REMOTE SENSING AND GIS,20,C,3.0
22B85A0105,R203102F,RENEWABLE ENERGY SOURCES,26,C,3.0
22B85A0106,R2031011,STRUCTURAL ANALYSIS,14,E,3.0
22B85A0106,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,D,3.0
22B85A0106,R2031013,GEOTECHNICAL ENGINEERING-1,19,D,3.0
22B85A0106,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
22B85A0106,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
22B85A0106,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0106,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
22B85A0106,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0106,R203101B,REMOTE SENSING AND GIS,18,C,3.0
22B85A0106,R203102F,RENEWABLE ENERGY SOURCES,24,D,3.0
22B85A0107,R2031011,STRUCTURAL ANALYSIS,12,E,3.0
22B85A0107,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,19,F,0.0
22B85A0107,R2031013,GEOTECHNICAL ENGINEERING-1,15,E,3.0
22B85A0107,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
22B85A0107,R2031015,GEOTECHNICAL ENGINEERING LAB,6,C,1.5
22B85A0107,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0107,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,20,COMPLE,0.0
22B85A0107,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,B,1.5
22B85A0107,R203101B,REMOTE SENSING AND GIS,13,E,3.0
22B85A0107,R203102F,RENEWABLE ENERGY SOURCES,21,F,0.0
22B85A0108,R2031011,STRUCTURAL ANALYSIS,17,C,3.0
22B85A0108,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,24,C,3.0
22B85A0108,R2031013,GEOTECHNICAL ENGINEERING-1,19,C,3.0
22B85A0108,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
22B85A0108,R2031015,GEOTECHNICAL ENGINEERING LAB,14,A,1.5
22B85A0108,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0108,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
22B85A0108,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0108,R203101B,REMOTE SENSING AND GIS,19,D,3.0
22B85A0108,R203102F,RENEWABLE ENERGY SOURCES,23,F,0.0
22B85A0109,R2031011,STRUCTURAL ANALYSIS,14,E,3.0
22B85A0109,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,25,C,3.0
22B85A0109,R2031013,GEOTECHNICAL ENGINEERING-1,18,E,3.0
22B85A0109,R2031014,LAB SURVEY CAMP (FIELD WORK),12,A,1.5
22B85A0109,R2031015,GEOTECHNICAL ENGINEERING LAB,14,A,1.5
22B85A0109,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0109,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
22B85A0109,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0109,R203101B,REMOTE SENSING AND GIS,20,D,3.0
22B85A0109,R203102F,RENEWABLE ENERGY SOURCES,26,D,3.0
22B85A0110,R2031011,STRUCTURAL ANALYSIS,15,E,3.0
22B85A0110,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,23,C,3.0
22B85A0110,R2031013,GEOTECHNICAL ENGINEERING-1,18,D,3.0
22B85A0110,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
22B85A0110,R2031015,GEOTECHNICAL ENGINEERING LAB,10,C,1.5
22B85A0110,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0110,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,20,COMPLE,0.0
22B85A0110,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0110,R203101B,REMOTE SENSING AND GIS,18,D,3.0
22B85A0110,R203102F,RENEWABLE ENERGY SOURCES,27,C,3.0
22B85A0111,R2031011,STRUCTURAL ANALYSIS,16,D,3.0
22B85A0111,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,28,C,3.0
22B85A0111,R2031013,GEOTECHNICAL ENGINEERING-1,20,F,0.0
22B85A0111,R2031014,LAB SURVEY CAMP (FIELD WORK),12,A,1.5
22B85A0111,R2031015,GEOTECHNICAL ENGINEERING LAB,14,A,1.5
22B85A0111,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0111,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
22B85A0111,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0111,R203101B,REMOTE SENSING AND GIS,22,C,3.0
22B85A0111,R203102F,RENEWABLE ENERGY SOURCES,25,C,3.0
22B85A0112,R2031011,STRUCTURAL ANALYSIS,20,C,3.0
22B85A0112,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,22,D,3.0
22B85A0112,R2031013,GEOTECHNICAL ENGINEERING-1,19,D,3.0
22B85A0112,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
22B85A0112,R2031015,GEOTECHNICAL ENGINEERING LAB,14,A,1.5
22B85A0112,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0112,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
22B85A0112,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0112,R203101B,REMOTE SENSING AND GIS,21,D,3.0
22B85A0112,R203102F,RENEWABLE ENERGY SOURCES,29,C,3.0
22B85A0113,R2031011,STRUCTURAL ANALYSIS,22,D,3.0
22B85A0113,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,27,B,3.0
22B85A0113,R2031013,GEOTECHNICAL ENGINEERING-1,21,D,3.0
22B85A0113,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
22B85A0113,R2031015,GEOTECHNICAL ENGINEERING LAB,15,A,1.5
22B85A0113,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0113,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,25,COMPLE,0.0
22B85A0113,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A+,1.5
22B85A0113,R203101B,REMOTE SENSING AND GIS,20,E,3.0
22B85A0113,R203102F,RENEWABLE ENERGY SOURCES,24,D,3.0
22B85A0114,R2031011,STRUCTURAL ANALYSIS,17,D,3.0
22B85A0114,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,23,B,3.0
22B85A0114,R2031013,GEOTECHNICAL ENGINEERING-1,18,D,3.0
22B85A0114,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
22B85A0114,R2031015,GEOTECHNICAL ENGINEERING LAB,9,B,1.5
22B85A0114,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0114,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,21,COMPLE,0.0
22B85A0114,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0114,R203101B,REMOTE SENSING AND GIS,18,D,3.0
22B85A0114,R203102F,RENEWABLE ENERGY SOURCES,19,D,3.0
22B85A0115,R2031011,STRUCTURAL ANALYSIS,15,D,3.0
22B85A0115,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,25,D,3.0
22B85A0115,R2031013,GEOTECHNICAL ENGINEERING-1,20,C,3.0
22B85A0115,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
22B85A0115,R2031015,GEOTECHNICAL ENGINEERING LAB,10,B,1.5
22B85A0115,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0115,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,20,COMPLE,0.0
22B85A0115,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0115,R203101B,REMOTE SENSING AND GIS,18,E,3.0
22B85A0115,R203102F,RENEWABLE ENERGY SOURCES,22,D,3.0
22B85A0116,R2031011,STRUCTURAL ANALYSIS,17,D,3.0
22B85A0116,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,D,3.0
22B85A0116,R2031013,GEOTECHNICAL ENGINEERING-1,18,C,3.0
22B85A0116,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
22B85A0116,R2031015,GEOTECHNICAL ENGINEERING LAB,9,B,1.5
22B85A0116,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0116,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,24,COMPLE,0.0
22B85A0116,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0116,R203101B,REMOTE SENSING AND GIS,17,D,3.0
22B85A0116,R203102F,RENEWABLE ENERGY SOURCES,23,D,3.0
22B85A0117,R2031011,STRUCTURAL ANALYSIS,21,D,3.0
22B85A0117,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,23,B,3.0
22B85A0117,R2031013,GEOTECHNICAL ENGINEERING-1,21,D,3.0
22B85A0117,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
22B85A0117,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
22B85A0117,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
22B85A0117,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,22,COMPLE,0.0
22B85A0117,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
22B85A0117,R203101B,REMOTE SENSING AND GIS,18,D,3.0
22B85A0117,R203102F,RENEWABLE ENERGY SOURCES,25,D,3.0
22B85A0119,R2031011,STRUCTURAL ANALYSIS,18,D,3.0
22B85A0119,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,22,C,3.0
22B85A0119,R2031013,GEOTECHNICAL ENGINEERING-1,18,D,3.0
22B85A0119,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
22B85A0119,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
22B85A0119,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
